timestamp,event_type,replica_count,pod_name,cpu_m,cpu_pct,notes
2025-09-15T00:45:19.190455,pod_usage_kubelet,1,flask-api-f76d49f48-qk65l/flask-api,1.577786,0.1577786,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:20.246846,pod_usage_kubelet,1,flask-api-f76d49f48-qk65l/flask-api,1.577786,0.1577786,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:21.321436,pod_usage_kubelet,1,flask-api-f76d49f48-qk65l/flask-api,1.441289,0.1441289,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:22.372213,pod_usage_kubelet,1,flask-api-f76d49f48-qk65l/flask-api,1.964068,0.1964068,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:23.437584,pod_usage_kubelet,1,flask-api-f76d49f48-qk65l/flask-api,1.964068,0.1964068,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:24.499625,pod_usage_kubelet,1,flask-api-f76d49f48-qk65l/flask-api,2.26054,0.226054,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:25.568998,pod_usage_kubelet,1,flask-api-f76d49f48-qk65l/flask-api,1.740073,0.1740073,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:26.624725,pod_usage_kubelet,1,flask-api-f76d49f48-qk65l/flask-api,439.923111,43.9923111,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:27.696635,pod_usage_kubelet,1,flask-api-f76d49f48-qk65l/flask-api,1384.649283,138.4649283,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:29.228958,pod_usage_kubelet,1,flask-api-f76d49f48-qk65l/flask-api,1367.796745,136.77967450000003,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:30.298993,pod_usage_kubelet,1,flask-api-f76d49f48-qk65l/flask-api,1367.796745,136.77967450000003,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:31.397301,pod_usage_kubelet,1,flask-api-f76d49f48-qk65l/flask-api,1267.49675,126.74967500000001,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:32.477090,pod_usage_kubelet,1,flask-api-f76d49f48-qk65l/flask-api,1562.214011,156.2214011,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:33.558321,pod_usage_kubelet,1,flask-api-f76d49f48-qk65l/flask-api,1168.268141,116.82681409999999,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:34.726148,pod_usage_kubelet,3,flask-api-f76d49f48-qk65l/flask-api,1168.268141,116.82681409999999,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:35.851088,pod_usage_kubelet,3,flask-api-f76d49f48-qk65l/flask-api,1502.644154,150.26441540000002,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:36.977668,pod_usage_kubelet,3,flask-api-f76d49f48-qk65l/flask-api,1020.806678,102.0806678,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:38.087461,pod_usage_kubelet,3,flask-api-f76d49f48-qk65l/flask-api,1330.562715,133.0562715,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:39.203347,pod_usage_kubelet,3,flask-api-f76d49f48-qk65l/flask-api,1428.050773,142.8050773,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:40.333955,pod_usage_kubelet,3,flask-api-f76d49f48-qk65l/flask-api,1428.050773,142.8050773,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:41.476341,pod_usage_kubelet,3,flask-api-f76d49f48-qk65l/flask-api,1589.3376,158.93376,via kubelet k3d-local-cluster-agent-0
2025-09-15T00:45:42.590533,pod_usage_kubelet,3,flask-api-f76d49f48-qk65l/flask-api,1181.843196,118.1843196,via kubelet k3d-local-cluster-agent-0
