timestamp,event_type,replica_count,pod_name,cpu_m,cpu_pct,notes
2025-08-17T17:24:15.770582,pod_usage,1,flask-api-f76d49f48-wnnbf,1.185422,0.1185422,
2025-08-17T17:24:15.770582,pod_usage,1,streamlit-ui-5577b94887-5j8mz,0,0.0,
2025-08-17T17:24:16.797242,pod_usage,1,flask-api-f76d49f48-wnnbf,1.185422,0.1185422,
2025-08-17T17:24:16.797242,pod_usage,1,streamlit-ui-5577b94887-5j8mz,0,0.0,
2025-08-17T17:24:17.827888,pod_usage,1,flask-api-f76d49f48-wnnbf,1.185422,0.1185422,
2025-08-17T17:24:17.827888,pod_usage,1,streamlit-ui-5577b94887-5j8mz,0,0.0,
2025-08-17T17:24:18.856212,pod_usage,1,flask-api-f76d49f48-wnnbf,1.185422,0.1185422,
2025-08-17T17:24:18.856212,pod_usage,1,streamlit-ui-5577b94887-5j8mz,0,0.0,
2025-08-17T17:24:19.885900,pod_usage,1,flask-api-f76d49f48-wnnbf,1.185422,0.1185422,
2025-08-17T17:24:19.885900,pod_usage,1,streamlit-ui-5577b94887-5j8mz,0,0.0,
2025-08-17T17:24:20.915882,pod_usage,1,flask-api-f76d49f48-wnnbf,1.185422,0.1185422,
2025-08-17T17:24:20.915882,pod_usage,1,streamlit-ui-5577b94887-5j8mz,0,0.0,
2025-08-17T17:24:21.945357,pod_usage,1,flask-api-f76d49f48-wnnbf,1.185422,0.1185422,
2025-08-17T17:24:21.945357,pod_usage,1,streamlit-ui-5577b94887-5j8mz,0,0.0,
2025-08-17T17:24:22.977933,pod_usage,1,flask-api-f76d49f48-wnnbf,1.185422,0.1185422,
2025-08-17T17:24:22.977933,pod_usage,1,streamlit-ui-5577b94887-5j8mz,0,0.0,
2025-08-17T17:24:24.006757,pod_usage,1,flask-api-f76d49f48-wnnbf,1.185422,0.1185422,
2025-08-17T17:24:24.006757,pod_usage,1,streamlit-ui-5577b94887-5j8mz,0,0.0,
2025-08-17T17:24:25.032788,pod_usage,1,flask-api-f76d49f48-wnnbf,1.185422,0.1185422,
2025-08-17T17:24:25.032788,pod_usage,1,streamlit-ui-5577b94887-5j8mz,0,0.0,
2025-08-17T17:24:26.060381,pod_usage,1,flask-api-f76d49f48-wnnbf,1.185422,0.1185422,
