timestamp,event_type,replica_count,pod_name,cpu_m,cpu_pct,notes
2025-08-17T19:42:48.655456,pod_usage,1,flask-api-f76d49f48-fw6f4,1.282311,0.1282311,
2025-08-17T19:42:48.655456,pod_usage,1,streamlit-ui-5577b94887-5x4gd,0.015496,0.0015496,
2025-08-17T19:42:49.681311,pod_usage,1,flask-api-f76d49f48-fw6f4,1.282311,0.1282311,
2025-08-17T19:42:49.681311,pod_usage,1,streamlit-ui-5577b94887-5x4gd,0.015496,0.0015496,
2025-08-17T19:42:50.706330,pod_usage,1,flask-api-f76d49f48-fw6f4,1.282311,0.1282311,
2025-08-17T19:42:50.706330,pod_usage,1,streamlit-ui-5577b94887-5x4gd,0.015496,0.0015496,
2025-08-17T19:42:51.735888,pod_usage,1,flask-api-f76d49f48-fw6f4,1.282311,0.1282311,
2025-08-17T19:42:51.735888,pod_usage,1,streamlit-ui-5577b94887-5x4gd,0.015496,0.0015496,
2025-08-17T19:42:52.759820,pod_usage,1,flask-api-f76d49f48-fw6f4,1.282311,0.1282311,
2025-08-17T19:42:52.759820,pod_usage,1,streamlit-ui-5577b94887-5x4gd,0.015496,0.0015496,
2025-08-17T19:42:53.786706,pod_usage,1,flask-api-f76d49f48-fw6f4,1.282311,0.1282311,
2025-08-17T19:42:53.786706,pod_usage,1,streamlit-ui-5577b94887-5x4gd,0.015496,0.0015496,
2025-08-17T19:42:54.812138,pod_usage,1,flask-api-f76d49f48-fw6f4,1.282311,0.1282311,
2025-08-17T19:42:54.812138,pod_usage,1,streamlit-ui-5577b94887-5x4gd,0.015496,0.0015496,
2025-08-17T19:42:55.837458,pod_usage,1,flask-api-f76d49f48-fw6f4,1.282311,0.1282311,
2025-08-17T19:42:55.837458,pod_usage,1,streamlit-ui-5577b94887-5x4gd,0.015496,0.0015496,
2025-08-17T19:42:56.878018,pod_usage,1,flask-api-f76d49f48-fw6f4,1.282311,0.1282311,
2025-08-17T19:42:56.878018,pod_usage,1,streamlit-ui-5577b94887-5x4gd,0.015496,0.0015496,
2025-08-17T19:42:57.906163,pod_usage,1,flask-api-f76d49f48-fw6f4,1.282311,0.1282311,
